0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
348.7449267978,17657.0363728233,-423.6500131633,131.2273745354,398.8665223213,17807.0429685817,-1105.483440135,-10685.077143866,138.1487805742,86.6443001273,1449.0943003934,195.6938889207,-871.5296584452,11562.9223237757,-234.8680019136,-12810.0433794533,207.8035839287,574.0468679333,-11641.8258438781,-12521.7163801276,-125.2573873094,-71576.1095689231,716.0011897102,-1806.3103676337,-205.4188355433,-352.4693677595,100.4299990127,48.9001956561,815.0874089678,76225.8502762318,-841.9533387771,-11543.8587430528,2.7724107545,-10304.4726838685,6338.8290601968,18150.5404820918,-10077.7974397958,-2299.8578421172,0.4828728292,1328.1127840684,-54.7402465041,-11462.2663633836,-12652.790974377,1935.9413696662,619.8914549985,-12360.5455833356,-32.41413343,249.814895483,-72027.6989835273,-82.4671613547,-497.9932527188,71.2130043964,-3.9661595413,-12003.3392835587,-454.241432179,76389.7808934498,-8.6697088933,298.2847826535,385.8824723751,-10339.2749821005,11124.6011850485,24059.0819208484,-39.5564357763,-6128.2212678574,9150.5395220609,8875.0773573209,-103.2066707921,-989.2607082452,-11384.8897591994,306.886655732,9889.7434669024,-2100.4541172572,-3036.4665472981,12246.7624877032,9417.9986707846,-1789.2713276665,-72924.7936395204,-121761.872016267,13875.3960291619,-181.8570068118,-278.3644123405,631.5290671175,-257.5053725171,-341.1998096683,-425.8999072794,273.8306644933,-9227.6658673126,-321.5646181545,8715.9468338555,-478.6987889851,151.8637013091,-487.2165550657,6044.7357317818,1316.0315274967,9592.331078516,818.4031324511,52.3984426,147.0644592229,9867.5586224601,172.4854278551,12011.6158262141,368.1697044461,-309.2270134622,-320.6270221779,-970.4758254097,110.364169466,-2062.2919783989,9976.0521473819,-2826.1718126439,6113.7016961418,-402.7014551439,-572.8502924086,1586.2031413219,279.6661968961,10378.0490821609,-653.8694438426,412.7340345355,124.8813104433,-1078.7111384899,740.6388287848,-316.5755765635,-155.8397275336,412.193901145,-122029.371584659,11004.4205592204,-446.6861166003,181469.851446991,-2888.1577220805,-1988.5089372868,-283.1028403498,12794.987386421,-180870.144095554,-10290.6852991249,-8969.0493522379,10184.5688354746,96.7751600938,-423.6272845344,23934.829206449,59.1681016637,1973.1742077501,-276.0891555182,-331.4694593614,-214.6855399952,222.7173007202,-193.9843450986,-1429.5473973482,-8713.5860784338,9280.1727676388,11883.6039718148,127.389552307,-8710.1260960245,-7866.2391879406,312.7545476351,-3170.4350358202,-231.7804920864,234.0081216882,-10295.0547310474,-289.2826535588,239.4560824312,-52763.7995686702
-11.144322464,285.7921121083,157.0226965338,51.2302899579,25.6232593423,99.6370328276,71.2607888954,163.6898250114,-200.1152900952,104.2165908547,175.5233985119,-33.2908525447,-193.5771515967,-61.3711392382,183.2553646081,-77.6919094342,-30.5368572545,-166.1836990674,-100.6730825393,17.3406144663,31.7290925646,-582.3652244632,164.1775031506,199.9892332094,-79.9461967704,-41.3061168708,94.5131015548,204.3667034429,220.0400210086,497.9886856607,-159.567394692,59.1411461541,73.4333503327,63.9270398368,-128.1095386326,56.5769141855,13.1252054925,-5.8746362328,-110.0766996789,-177.8641593279,103.6390277919,217.7183391656,-192.1577892567,-11.026121461,-108.2373058496,194.6908505202,32.8974393224,-122.997789912,-419.8001514534,38.4096172394,-42.0730507927,171.9104655701,105.7041175744,-106.7568915712,2.6502928248,505.1728354888,-78.4912580732,58.6698288413,49.8151678831,-45.756423334,-235.9438440233,136.7603818179,182.3131726974,61.882853254,297.5689583633,-28.4607847399,-129.8724347951,103.402768228,-92.5517435062,-189.2590890473,130.0920048696,398.7911370342,50.440430242,-206.8788527719,123.4103544507,36.5753150394,-528.2617701757,-585.1833910502,-181.8570068118,205.5286733744,-57.7162414339,-180.8011480902,60.700435257,-33.1519244614,-189.5172146206,29.8253964242,54.5314170425,-20.0339777741,199.1919447039,-170.1238880349,-15.2736096774,6.0732362135,80.1414004504,-17.6079996425,-78.1503684111,-276.0195398916,-58.2173983418,169.6949212809,18.5296878632,0.919490742,33.2572806319,287.1839414065,-125.8582997684,124.5578407549,-66.5144646641,145.816043982,77.6635075966,4.5161666665,6.3013460813,4.3207720395,16.5157794494,-132.6334261016,-446.7778723145,-133.351737639,76.3393563416,28.9526160219,-3.4025991652,64.6643520271,328.5423739734,-210.8632541687,-11.9924277943,-180.3101666761,79.0919013228,-774.526035463,36.1733776398,165.0001417309,1268.0716776159,-13.6185934992,20.6969151817,77.4551725608,-226.8906047322,-1266.5277856881,-274.9460084337,-213.4881459126,-140.1179382791,-1.322898618,11.4790038645,155.6673263436,-53.0599678863,56.4269927473,-23.7000806791,19.3710092111,210.3942716686,-85.0706141568,200.3405211477,189.1042226404,39.5161589938,241.2920366754,-281.2053390472,-78.0808914198,-279.6148815615,-149.2711138652,78.6518790813,16.9354824118,117.5523737428,-368.8979886541,-212.9942106353,105.2154740336,-239.0229036483,-370.9300810262
95.5793303766,32.2325596464,-24.7775975634,-90.8759844339,-299.3070005311,198.9802432031,-81.1764257297,-571.8433256691,266.4341761571,84.3004081528,-176.4019683756,293.4332608204,75.348322924,268.49510008,-371.0343729819,60.4287313926,51.8502945894,157.4517636382,-1413.9870657599,-650.1484602694,52.7669893967,-790.6824250136,1016.3730743379,151.1333299772,-69.450190281,-518.7381379707,-466.6981363293,-1221.5037843178,658.1048153116,1305.6613928992,-691.4046027431,318.7994169002,-256.3157489977,-453.5467202348,-63.5290256931,149.0718467372,-1321.1196588302,-163.3816395956,189.7083060258,48.8390222128,-261.9621461762,-178.7413417764,-232.4436530991,-172.7589430068,589.6197605607,-416.2578720259,-288.7133552449,316.9884670727,-668.818019939,-288.6315083565,1388.768991522,608.6960557264,-22.1695557633,-651.5816633446,-67.3824779446,227.920871679,19.5491134152,-399.6352160919,388.1105569761,-542.4668564378,622.7036696018,306.2382848896,607.337568731,98.0648453045,-964.4490870966,55.9167890255,43.0150964656,283.6407359542,864.3371307691,991.819170749,-597.1381612398,299.4882614511,-124.077837889,474.2817590059,1276.3643544925,-210.1292090677,-881.1240137636,-910.3988714319,-278.3644123405,-57.7162414339,1807.3074855247,-639.0090250625,-405.3171878563,-87.0425931335,-332.1767701682,122.928593384,549.1300507095,33.8576567102,-2.6927482197,1320.8431523501,-40.4913152469,321.9318964808,399.278276149,296.8448199497,631.6003373685,-389.2431473541,-189.6961440381,-437.6187568199,844.6428486955,-48.3938096488,-117.7132136593,-1088.9309677015,-67.2709951051,-184.6468695876,-58.6586883841,-122.0720476132,-126.2229457353,664.8758829618,182.6990337458,-271.1739632191,186.9355196557,309.6088510078,266.4173200364,-149.6144000944,-39.2709992634,-358.5219022246,77.4475189276,-236.4423936149,-937.2942441965,139.6989354421,13.1362372378,552.5513055249,-334.0244745192,-1255.8385595341,150.1638144493,248.0960596563,1688.8955378352,145.9862053784,74.7747899843,-486.9443977552,64.8878676047,-2180.9189858701,-88.8606049793,81.3197750216,1146.3701294086,-28.1375021696,15.6263390437,431.3368201349,243.433680558,-118.2176279623,-119.6065706693,-30.4928710305,-32.2466010432,145.3566435608,-112.3624805026,313.2144136097,861.3211584806,-1143.9552351184,90.8242906661,155.9297498402,740.2098278956,-181.5521046359,-295.4572206604,-22.7707180931,-184.7512194278,467.2162514473,-324.0417162327,52.5029979057,277.0296246107,-516.1184700476
-31.5284329881,-804.9653746328,-379.3020041345,417.2149478219,392.9778413406,-145.0822034302,-44.2815790335,-543.9221823421,-66.360795114,114.3912618813,-79.5636597654,218.4607655163,364.1607130137,-269.0076840797,-93.5086522401,-39.6585639808,327.3599514756,21.5638277141,661.8715513238,38.3408747558,-31.5564393078,974.891774982,-284.8329583636,-915.7134571118,-20.54278049,74.7108600393,111.6422183148,360.2176303625,-467.1202092956,-563.3446482253,438.2491579136,-519.8302409775,-67.7762874508,-257.9880722149,-77.5680827394,-195.1609245238,76.9908021211,114.3578713287,-77.9694571136,242.7206994803,124.0773447412,-1013.0498756316,81.6926971192,145.3326350385,-148.5921004485,121.5170790978,-116.9012577938,114.9835442176,787.7436190228,120.6145900172,104.4257589304,59.6691679079,-9.9791507196,176.6340515495,9.69631026,-1177.0910075898,25.4790015715,394.8193103657,201.1445901283,-1462.3619021851,1353.3292660041,-434.7482309995,-311.4026874745,140.9251361605,-657.6691859196,-105.0901747368,-111.7990495115,-370.1524022227,552.3611609921,-19.3652936969,-762.9322632829,-1112.4089677649,4.4641992449,-104.4082315632,-454.2139857216,-71.0520922924,883.0184786438,1287.2246948782,631.5290671175,-180.8011480902,-639.0090250625,2251.8918747628,-31.2556775347,107.9971878125,-293.7598586177,-76.6015762506,224.9554215402,-105.3084144727,-62.7710745854,-267.3757066303,89.5520280081,-552.9444216097,-350.0929370045,-167.9932146369,1223.4848180433,792.3139627992,-172.9845489601,-459.261163194,1546.2319282269,-16.6654472043,217.2839477216,-301.2539106915,-218.5142342591,-266.806062569,72.7833991662,365.8486450764,117.2051146895,535.9100153183,-107.1043312258,-134.0624038691,-419.4967575249,-860.4568246769,861.2200556753,212.3512491238,-39.8758438973,228.1966892445,-55.0816872574,38.7398990196,123.1098248991,34.5612130596,85.7036662218,-467.1316010981,374.662760792,1501.479979802,519.5674110746,-596.3707923914,-1655.4353738048,65.8872239257,66.9583006203,-1143.886361216,382.7589930408,2487.7017426187,962.3066624818,757.1495394023,406.6838169262,81.309085759,-25.3997053064,-443.0714513268,-574.7044934863,38.9949375022,116.8377827429,35.2045205302,-689.2570656063,-138.2087792617,-152.4270101552,-154.4988048239,-366.4007675469,-833.0952132304,1483.745095126,-136.4017135138,-184.2107629999,1189.5056683002,339.5772439737,-225.2300837639,24.1013993619,90.4206634581,-204.6456092939,-90.9514497142,1406.8581515559,383.9411351856
-49.5073529593,109.5375693345,171.0169480587,1.961783171,112.1617593718,-342.7708945663,-59.6287754109,577.4105577621,22.5722930186,-56.8307245824,41.8570730517,-388.6769733678,20.3389733606,99.0962323398,47.6234030972,-33.6623887707,172.6593577419,-36.2290423231,334.6063786667,462.1576362626,13.2923892897,649.8771423421,-138.0116536857,-276.177718765,-145.1118542091,576.3741014489,81.8961070507,78.8342412098,-44.4029704504,-1074.8626461045,69.0585565669,386.2319353951,60.6746274419,324.1270435108,72.1348814397,-304.871935778,255.3928992136,162.8723543212,32.1982525773,-63.5575344837,-47.8719782841,105.7677454034,-2.8771755794,86.3102424783,-63.7904551163,128.8012039859,240.9491589873,-60.3673859914,681.3951557298,1.2524265466,-710.9054768131,89.108640129,137.5714733776,505.021499337,-16.5600733509,-900.4806162588,-48.2906574785,73.3650477746,73.13664782,218.005839621,-335.9049741781,-197.4305410617,96.1368555318,142.0150245527,296.5361301125,72.0427124355,57.3901005838,52.6517722645,-284.5437897637,-340.6809792364,316.7744847587,324.4023284719,281.2409235586,-146.293776991,-223.3508192745,-91.4477848956,723.6699898682,1038.7256745311,-257.5053725171,60.700435257,-405.3171878563,-31.2556775347,415.7659910835,-6.705205897,-164.4035676203,-1.4394314387,-79.7434936064,-10.0860501933,-49.7123073118,-283.049978569,11.9142129835,-23.5494544438,-264.9058417045,-224.6288332614,-367.2084544975,-127.2217113264,-175.4277608906,368.0002790886,-60.442194265,0.1848602912,-192.0174605298,247.2018343805,98.366190438,218.1304657401,-94.6766631821,-95.8003174979,30.9038689277,-66.6818839693,229.7656084431,-201.1458749587,17.6397434174,-37.6321948756,-131.1154970802,-140.2394662053,-44.3868645129,343.9179487059,-21.6955021346,51.188712097,291.9665532173,-423.6749121261,39.5580199069,21.0514817294,-1.5974136894,1093.2965748223,-463.0313275558,-277.1418443613,-1864.9510723607,27.7896932294,121.3351353626,90.7220233537,-391.944965419,1846.8366586854,-211.8996494905,-33.5263454837,-276.9013750335,-3.0636018708,96.1873049441,-222.7807361526,-62.7810441766,-21.2635426202,-4.7957833788,-44.4362577706,-256.7492413496,-64.6082336269,-1.199466109,-99.7755751639,-33.6532944976,168.0607260344,-283.0910299819,45.0265130157,-116.8956141111,32.9683608771,5.8986830544,129.9818504363,21.6786091087,1.0629440046,325.8498186253,63.4381356345,-362.8865630369,483.4704129744
-20.9366783175,-729.3240759778,-32.6906986001,-5.8129887288,28.6905957492,-650.3538576318,53.2998024997,325.216554292,18.7015059545,-15.944181827,-52.6382529416,8.5349821157,60.7714492071,-386.4574442778,6.5680844128,477.1232851658,-17.872777445,-16.5057180099,467.9625092881,390.2953088035,-10.9161196323,2740.8949815297,-141.2967525293,38.3339331526,25.342278108,-9.0624105862,43.26122041,48.7654536413,-105.2600378731,-2877.7293820636,99.2849907103,377.2132827878,0.0532308199,367.0663925442,-236.3350000889,-649.1882002579,408.5146397344,86.602103596,8.0691968288,-55.837711678,3.1403198389,345.5967283294,521.1833217411,-65.0897693842,-50.0027894964,381.5721050194,-27.8606034037,-5.7019246683,2711.8647180634,12.4532938511,16.9727222753,-62.5526403175,-35.1728550123,424.8261368438,29.7756166786,-2853.0920543694,39.0972735412,27.7100965732,-61.730100218,412.3890742083,-295.5341907074,-930.7427470969,-67.0362980033,188.4596528791,-365.2975929651,-394.9026512169,-9.5733382626,-43.939561857,364.7338891472,-41.6879106232,-366.8053468765,-71.9848863114,78.6446216107,-415.8153900492,-436.4236105164,70.6142405117,2798.4454441325,4623.2241524903,-341.1998096683,-33.1519244614,-87.0425931335,107.9971878125,-6.705205897,45.7822046408,99.4844101832,-37.8393907758,345.7607150185,23.1570818625,-409.6311835625,-75.5468948359,7.520043777,-29.2854978336,-224.0421260042,-38.1234295542,-410.0976764731,103.6810677123,65.2934641985,-54.8850510842,-381.5311855671,2.8018394222,-360.5989996191,44.1241160257,21.5003477491,-45.4123314431,71.5202015483,-4.6864925874,63.1336137758,-395.8770190163,90.8824081595,-189.3527301637,-22.5047937947,-58.7118417532,-2.5776904952,57.4551100265,-385.866718682,-44.1006670918,-29.733785789,9.7278834548,-19.6913991446,37.4524078748,9.116489868,-34.1027978241,50.442921273,4686.951078464,-433.1196212919,10.234070599,-6834.9517165742,100.4508969368,57.5287997484,31.1133293627,-342.3328285461,6898.0483180389,475.3955868753,289.542852124,-385.4963243253,9.9652463726,4.3339526215,-943.1707892053,-27.9041364441,-73.2877055853,27.6064885663,13.2367760006,-10.1632060887,-11.6880001778,5.2050680107,28.9277308563,267.932575178,-346.3817138664,-254.9861855847,-7.5533962448,359.9061592322,356.4431083824,-2.8652037397,105.830358695,-13.8495548673,-24.6670161368,419.8558931952,-30.5762350325,80.7077988932,1993.2846050346
64.5191070895,350.4303261855,-152.8429836775,-52.6830452328,-56.6705122451,-131.8429959455,68.696681582,-209.4425259641,66.3475704302,-219.9218635225,15.6405432946,13.1527036834,-30.2466701304,-64.4458781061,123.9422813263,289.1584884675,-343.4095162782,-191.5955104592,607.1926794185,588.3960008528,-49.0534083406,798.7900316896,-1025.8367142132,905.6682538501,569.2748484577,-149.5034580594,51.8628999163,263.4134514827,-456.6220260724,-728.9275625554,514.5498542456,67.0074479155,83.9329576525,-159.3337380615,-5.6874225195,65.0928599423,311.9601306122,10.3468153774,51.2004265564,32.5833993994,53.2383540988,127.1127398057,577.3294980168,-72.0840634752,-354.1821335676,286.7064814346,100.1858283347,-141.6517344109,716.2144916101,266.0046767191,170.6705630644,-1166.0521623804,-598.4317935245,567.1346532384,60.9963378874,110.0392119887,251.4066737966,-67.3747770067,-373.6496258586,1048.1897406511,-365.3016122601,-264.1178650499,-624.0201751811,-524.7274822884,472.2169160925,149.8030777596,16.8570919126,-304.9417016321,48.6998200026,-42.2448789649,415.0062230007,-16.7884420217,-490.4972713829,-60.1008880935,-446.9212576021,393.8262985102,859.9105385036,633.7674307664,-425.8999072794,-189.5172146206,-332.1767701682,-293.7598586177,-164.4035676203,99.4844101832,1595.1782030081,-75.0712573948,-562.9598589056,-13.9837771758,-537.6341710523,-68.038004131,24.8418689871,99.2126986592,69.3201463712,208.6290569748,-731.569279117,568.4385650032,420.8052301339,-136.3573154408,-1147.5022126657,-4.8095254252,-39.1670760386,-86.0664073463,159.5768758629,-38.8447089165,203.7075652262,-188.7613840335,-72.9186315193,-725.9322452589,-256.9481900539,381.4978753016,52.1260245207,586.155139056,-317.3992844664,301.4647334164,-91.4525599838,55.1693013338,9.0243735603,-170.0123934395,28.0417575055,1025.4194180608,-101.8295461177,-142.4174793182,-160.1221371452,2005.06686623,-615.1919724607,320.5714102615,-2002.8254135232,-239.1113067887,-250.3269189618,588.3570998914,327.2276643892,1790.8970498726,489.1472187578,-425.0258521098,0.1151018361,58.6915134635,-121.2946905614,-375.5964776982,162.01468358,-13.6790387547,43.6956736225,48.7061142452,225.9014061303,257.02273164,-28.3394369087,-88.3074113639,-732.8713401638,646.994941216,-180.8657694336,-16.9733000962,167.2856711273,-714.1912466955,-56.7229863687,36.0808188758,8.9755123835,-3.7267603183,322.89577421,-246.6623251442,-215.4793887732,578.4026220588
26.2751848192,733.9377503863,23.9474688543,12.705670781,-25.649386906,661.3273696302,-60.5578633213,-368.472705922,-12.6479385833,8.9795376133,81.2430106786,6.8577747881,-64.5063714999,346.6235706619,-17.374634134,-459.2803129564,12.050007832,-3.2004895715,-419.9722267444,-333.9359622743,20.0856735643,-2734.6612915557,93.9869572545,15.4651903329,-14.5953082744,-19.9669842656,-55.0112786943,-86.2186296089,64.7815314521,2901.7749137297,-53.0385860683,-321.4422244722,-7.2237953453,-320.3494447759,220.0036551396,639.1944703183,-491.9635836147,-91.5944205714,13.8654702396,66.1495161061,-15.5936201432,-401.3420149286,-519.6277385945,56.9739191388,76.4054697564,-336.1570929589,14.1361973033,5.94032357,-2700.6504701548,-7.7329317916,48.4116611295,42.4474628765,20.8013577521,-383.1456397619,-24.2820562226,2832.4567901929,-36.5071147967,-16.7197053467,28.8170010131,-482.6668476977,362.0485716071,918.042788764,68.4775392403,-194.5183948317,298.8177805553,430.0630822324,15.8797092,34.2949479751,-290.7637322367,54.5925149294,309.1624626945,91.3000083367,-91.1387507273,381.6170675796,487.8779075493,-16.1847332825,-2809.7870938305,-4646.5715396372,273.8306644933,29.8253964242,122.928593384,-76.6015762506,-1.4394314387,-37.8393907758,-75.0712573948,46.8719287777,-393.445378897,-21.8919743713,457.8419751956,128.6857095028,-4.0564026588,32.2702095162,235.3906030298,69.0631990397,486.406177945,-74.73720914,-67.023896237,-0.2447587729,468.6508040272,-5.7405299864,321.318906613,-95.8220722183,-10.5454570263,34.0940775899,-84.3659174043,-13.9033687842,-56.5377256759,454.5610220981,-92.4980309195,169.6041002492,20.2660087248,32.1793284314,-27.1425847956,-43.2103326354,389.4440764061,25.4598815384,22.9684658047,-15.9410829481,51.6677683552,-42.5774182794,-10.324732046,53.5740835314,-61.6513551663,-4667.8589590089,408.1505129131,15.1798304742,6831.8367360581,-100.8909444026,-51.0040819536,-45.3985185172,313.3219727835,-6886.8875872725,-438.0664970104,-360.8708876785,454.5233448384,-0.3338796854,-4.3226602048,941.4126023917,20.370390985,67.1460787786,-35.909626981,-8.7149525539,4.7927748578,22.346620065,10.5260848471,-5.5520827762,-315.0015053317,265.1960207313,328.3017728005,21.3703774463,-423.8895570206,-443.894298144,7.517702415,-97.5613595599,23.8677567589,27.6544023061,-397.8850258741,17.4558245589,-7.0618030034,-2002.4367902259
-432.8948094445,-19578.3988071156,-180.7342397756,231.5210230356,261.3175861095,-18090.035123861,1257.1478892565,9971.543645034,-257.4780166743,334.703203792,-1698.4905969496,199.7302858957,1315.3037523479,-8852.4092103719,43.0509181929,12634.0795191426,111.4671958626,-258.5166793424,7916.7952666592,8134.2007419478,-91.0421078737,71608.4784051534,1268.0781746706,-756.9158484113,-193.4666072198,-471.8814588025,-62.7317861915,-605.9532795176,1252.9288572885,-75432.8346807356,-1350.9156387314,9590.9078247449,-54.4768768043,8216.193588964,-6149.2267313181,-17913.9413179926,9517.6276625941,2365.9922953565,140.8194834946,-1435.745855072,-65.0028533292,10638.1835938734,12291.2147753152,-1989.6078672842,-630.9579949626,9304.9766516171,-364.3331171377,-85.9554791978,71817.7989568679,-100.7120652498,837.1378114277,787.9718453173,-143.2181322731,8493.7730876627,357.4113973795,-77041.0259652034,197.603457132,139.8292551942,235.7935123994,9760.1212524431,-10136.7360228894,-24071.626733771,646.6379096717,6328.4025464273,-9794.4861926243,-10810.2276954365,-448.804696379,780.7479160818,10838.4546339786,41.0204686663,-9814.0925523728,-479.8164475561,2920.299270376,-9370.1809028196,-9108.0051244933,-299.0965875088,73074.6171741514,123375.206118641,-9227.6658673126,54.5314170425,549.1300507095,224.9554215402,-79.7434936064,345.7607150185,-562.9598589056,-393.445378897,12704.0969160655,375.1310952721,-11073.5388558772,100.9077431392,-137.5778556482,-167.7899323415,-5658.6846051409,-1723.8126501367,-10237.6169531011,-94.0351169241,-324.3433569696,-456.3402540651,-9090.1556631241,-112.9179494508,-9328.9300433547,-174.8173244362,-339.125259955,-142.1387402813,1326.694883908,568.7809624281,1922.5047743111,-9697.2803132921,3417.1700112821,-5938.2665873747,-99.0095945363,-317.2566065543,539.1075714926,79.5520918733,-10640.5957870196,-612.0483136869,-405.5263748912,7.1784592017,-929.723463406,1002.9538226287,413.5342461528,-444.0841746472,398.2456162725,122125.591832054,-9208.226961039,-201.2797948516,-180851.2901635,3137.8296111083,2118.9065955412,-56.271067121,-9631.4675637427,181041.388702525,10052.8971209766,11113.5647366854,-9791.4041401492,-67.5304251029,313.3802945395,-23956.0204238894,-613.0847347862,-1961.1787253434,405.5703551694,333.6947674532,-294.1453964278,-111.1360746896,-67.9444286143,1257.5174737545,11641.2796782575,-10088.8091558885,-10524.595658109,1.0679281889,11304.8670888143,12098.2202553381,161.5622865657,3043.165450074,-60.525123631,-57.2251395988,8594.9438134222,-35.067540112,372.5395558906,52848.5673498643
-14.3569023741,-762.2679522309,-6.3989350305,-65.7289546133,-25.8271492474,-648.4338972236,56.3566359872,411.8435818855,36.7757076399,-17.5253237525,-45.5115051689,18.3298258131,31.2796008162,-390.0886380387,-27.7226845105,499.4450288055,-32.3691244388,21.5698404517,375.1229896829,320.9315222928,-4.9864903449,2685.4578979493,-50.6078621168,29.3897250213,-16.1001053011,-11.9665327873,8.1676537185,-71.3120916178,-8.2856680759,-2841.7429134673,13.0917950751,384.0597434133,-27.6798271181,424.7436727842,-226.5918968318,-652.25589734,423.4211132746,63.2279796083,30.8315284149,-59.7607872312,-39.944563588,434.3416694813,489.5612642582,-80.9229620439,37.8154098678,319.354088807,-45.9849495532,24.0380950642,2680.3594519858,-40.052931258,-9.7492506179,16.9205135342,16.595782009,350.8492949998,18.6051160533,-2859.4049967715,22.3181370488,-12.1458160017,-62.8409148819,451.0250565697,-428.790839747,-902.1065052046,1.1649316611,223.9331760024,-419.6334150743,-406.0399513313,35.0220735293,26.2882650083,311.8479955658,-10.3234221848,-359.0292549376,-39.464022533,129.289832852,-380.383907397,-368.8987317656,46.1865898633,2743.0297351781,4593.6994582764,-321.5646181545,-20.0339777741,33.8576567102,-105.3084144727,-10.0860501933,23.1570818625,-13.9837771758,-21.8919743713,375.1310952721,46.6679910161,-344.7579161966,14.0799687097,-7.7411529504,22.7970283552,-190.6196096622,-18.645553359,-408.7074444639,-15.395635194,48.2150453962,-59.638088767,-456.9012175537,4.5698781882,-398.4072233289,94.8451103596,47.7477274851,-25.1142015309,53.0509231717,-51.2770334348,48.7832365898,-394.1553130253,137.9412225208,-233.0020694677,13.3825599324,-19.205052051,30.003931115,38.2863271185,-393.5388173377,-123.8244573728,-26.2451702918,20.6496335251,-88.9116729336,-37.55276226,9.7481697951,102.8442023019,22.6976373542,4495.9593828707,-362.925727351,58.1427459924,-6779.0344748309,128.562210847,75.0123375966,94.2773227463,-366.5654039194,6769.6661081637,337.9959272438,301.9195644421,-476.9563664185,-10.9544142337,17.093466246,-886.4623078235,25.8879826,-84.1357578097,13.1729983984,8.1570154023,32.1245546063,-10.994814535,28.359740951,23.6088813946,377.0469011194,-355.0944002898,-383.9684426335,39.882218007,383.9640750782,326.9180114785,-38.7067565616,128.3984014875,-40.8389350409,-1.2938397723,404.3655883211,-16.5819342077,34.3138024104,2001.3269432928
411.039783966,19326.1442840946,203.0030750301,-209.5756498785,-423.2387959963,18111.438399769,-1207.8548751017,-9808.1645241743,-83.2947786971,-245.7100330243,1812.8812359814,149.9911704437,-1678.2960303223,8167.7274832206,-101.5349108384,-12409.5454789258,-194.4863323499,103.8521914749,-8022.643435253,-8416.6660607588,84.0153506245,-71814.2060706887,-1048.2479520575,1220.6848270026,159.7313947666,-193.1317426285,139.6769138333,288.6725024748,-937.1797435316,76111.7711079387,809.1128771093,-9322.4026277367,-263.5336818196,-8021.0806299054,5695.4961039815,17624.4238415242,-9566.6751586734,-2512.3414961389,-233.5864526422,1138.2504371531,264.9947177542,-10097.5038780036,-12528.5793256745,1915.2754343667,906.0332946714,-8760.4140789473,19.920227049,183.3532073908,-71515.3775095364,103.5637608523,-593.892639274,-186.8925772331,634.9961606996,-8765.1863414563,-358.980878773,76801.1891757315,-278.9347671057,-162.5337748819,-333.5474405252,-11326.3648912574,9897.2711048904,23920.4110827111,-120.0034772189,-5838.3725168553,9342.1698307817,11526.4014955787,511.4058604501,-256.5531246371,-10305.0662651818,-116.3898472224,10091.9422312871,922.3387271152,-2813.1115747223,8721.9699849103,10187.5494868624,1112.6379435698,-73324.5902937122,-122738.636667405,8715.9468338555,199.1919447039,-2.6927482197,-62.7710745854,-49.7123073118,-409.6311835625,-537.6341710523,457.8419751956,-11073.5388558772,-344.7579161966,12990.572997014,256.8228249553,103.2702587755,162.3749370666,5947.4760031024,2123.1112496337,10888.5378038923,-660.4900834843,226.6043522579,240.2169649497,10909.9380473255,113.1628696103,8831.7475609667,714.3815842698,203.1230393354,152.5000286074,-1440.7152008149,-404.4121238147,-1772.5095891186,10561.4943808284,-3382.2516205126,5691.2785583453,92.7288342324,-79.4278647282,-404.2274650635,-294.5468217257,10505.5336671626,299.3772241083,370.5015374521,78.3721939458,1372.398258254,-1368.0841970482,-410.7726837309,919.6784873651,-336.5470428945,-122595.066751995,9792.4609778159,842.5832861172,180633.027041747,-2989.2875139397,-1979.8490895057,-183.5249504216,8934.3772975317,-180922.819563004,-10366.4319487583,-11270.854026796,9398.368095537,169.1243880369,-250.5995381374,24109.051271708,384.5264890858,1966.2817165148,-465.5185029152,-253.7383280511,862.1291586386,-197.0198882834,172.4319321047,-844.7089502769,-11345.2992707719,9683.9967980371,10146.7460744109,-139.9212389781,-12974.1472923012,-10827.1379769704,-237.6904483117,-3128.4580960874,139.0017854597,-408.7529742223,-9069.3893136737,202.9012130729,419.3018296934,-52892.0084753695
